单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
102900011031582,青尖椒(份),辣椒类,16:01:28.248,1.0,2.2,销售,否,2022-01-08,1.42
102900011031582,青尖椒(份),辣椒类,16:01:43.748,1.0,2.2,销售,否,2022-01-08,1.42
102900011031582,青尖椒(份),辣椒类,16:02:52.311,1.0,4.5,销售,否,2022-02-14,1.98
102900011031582,青尖椒(份),辣椒类,16:02:54.373,1.0,4.5,销售,否,2022-02-14,1.98
102900011031582,青尖椒(份),辣椒类,10:25:52.030,1.0,4.5,销售,否,2022-02-15,1.98
102900011031582,青尖椒(份),辣椒类,13:21:27.233,1.0,4.5,销售,否,2022-02-15,1.98
102900011031582,青尖椒(份),辣椒类,18:36:29.389,1.0,2.2,销售,否,2022-02-18,1.98
102900011031582,青尖椒(份),辣椒类,16:28:26.967,1.0,3.5,销售,否,2022-02-19,1.97
102900011031582,青尖椒(份),辣椒类,15:33:52.264,1.0,3.5,销售,否,2022-02-20,1.9
102900011031582,青尖椒(份),辣椒类,17:05:41.826,1.0,3.5,销售,否,2022-02-20,1.9
102900011031582,青尖椒(份),辣椒类,18:56:03.877,1.0,2.5,销售,是,2022-02-20,1.9
102900011031582,青尖椒(份),辣椒类,21:18:16.561,1.0,2.5,销售,是,2022-02-21,1.76
102900011031582,青尖椒(份),辣椒类,18:26:27.598,1.0,1.8,销售,是,2022-02-22,1.76
102900011031582,青尖椒(份),辣椒类,20:03:01.007,1.0,1.8,销售,是,2022-02-22,1.76
102900011031582,青尖椒(份),辣椒类,21:34:38.576,1.0,1.8,销售,是,2022-02-22,1.76
102900011031582,青尖椒(份),辣椒类,11:30:47.345,1.0,3.5,销售,否,2022-02-23,1.8
102900011031582,青尖椒(份),辣椒类,18:39:41.163,1.0,2.5,销售,是,2022-02-23,1.8
102900011031582,青尖椒(份),辣椒类,19:18:58.514,1.0,2.5,销售,是,2022-02-23,1.8
102900011031582,青尖椒(份),辣椒类,21:04:42.297,1.0,3.5,销售,否,2022-02-23,1.8
102900011031582,青尖椒(份),辣椒类,09:49:27.608,1.0,3.5,销售,否,2022-02-24,1.87
102900011031582,青尖椒(份),辣椒类,17:29:34.733,1.0,3.5,销售,否,2022-02-24,1.87
102900011031582,青尖椒(份),辣椒类,18:15:18.451,1.0,2.5,销售,是,2022-02-24,1.87
102900011031582,青尖椒(份),辣椒类,18:15:21.045,1.0,2.5,销售,是,2022-02-24,1.87
102900011031582,青尖椒(份),辣椒类,18:47:06.587,1.0,2.5,销售,是,2022-02-24,1.87
102900011031582,青尖椒(份),辣椒类,11:15:16.256,1.0,2.5,销售,是,2022-02-25,1.87
102900011031582,青尖椒(份),辣椒类,13:05:29.768,1.0,2.5,销售,是,2022-02-25,1.87
102900011031582,青尖椒(份),辣椒类,17:00:09.405,1.0,2.5,销售,是,2022-02-25,1.87
102900011031582,青尖椒(份),辣椒类,10:03:25.717,1.0,2.5,销售,是,2022-02-26,1.87
102900011031582,青尖椒(份),辣椒类,12:27:04.920,1.0,3.5,销售,否,2022-02-26,1.87
102900011031582,青尖椒(份),辣椒类,15:39:41.617,1.0,3.5,销售,否,2022-02-26,1.87
102900011031582,青尖椒(份),辣椒类,16:50:55.967,1.0,3.5,销售,否,2022-02-28,2.09
102900011031582,青尖椒(份),辣椒类,20:48:21.201,1.0,2.5,销售,是,2022-02-28,2.09
102900011031582,青尖椒(份),辣椒类,12:16:06.295,1.0,3.5,销售,否,2022-03-01,2.09
102900011031582,青尖椒(份),辣椒类,17:51:13.951,1.0,3.5,销售,否,2022-03-01,2.09
102900011031582,青尖椒(份),辣椒类,20:34:20.454,1.0,2.5,销售,是,2022-03-01,2.09
102900011031582,青尖椒(份),辣椒类,20:51:51.527,1.0,2.5,销售,是,2022-03-01,2.09
102900011031582,青尖椒(份),辣椒类,21:26:00.181,1.0,2.5,销售,是,2022-03-02,2.09
102900011031582,青尖椒(份),辣椒类,09:58:01.149,1.0,3.5,销售,否,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,13:52:58.530,1.0,3.5,销售,否,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,13:53:34.592,1.0,3.5,销售,否,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,15:39:59.654,1.0,2.5,销售,是,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,19:05:22.764,1.0,2.5,销售,是,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,20:42:46.037,1.0,2.5,销售,是,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,20:42:47.100,1.0,3.5,销售,否,2022-03-04,1.82
102900011031582,青尖椒(份),辣椒类,16:37:39.811,1.0,3.5,销售,否,2022-03-05,1.89
102900011031582,青尖椒(份),辣椒类,16:37:45.373,1.0,3.5,销售,否,2022-03-05,1.89
102900011031582,青尖椒(份),辣椒类,18:30:16.061,1.0,3.5,销售,否,2022-03-05,1.89
102900011031582,青尖椒(份),辣椒类,17:08:42.884,1.0,3.5,销售,否,2022-03-07,1.89
102900011031582,青尖椒(份),辣椒类,21:37:31.965,1.0,2.5,销售,是,2022-03-07,1.89
102900011031582,青尖椒(份),辣椒类,21:37:32.059,1.0,2.5,销售,是,2022-03-07,1.89
102900011031582,青尖椒(份),辣椒类,15:34:55.841,1.0,3.5,销售,否,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,15:34:56.386,1.0,3.5,销售,否,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,17:48:04.249,1.0,3.5,销售,否,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,18:01:38.160,1.0,3.5,销售,否,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,19:24:02.186,1.0,2.5,销售,是,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,20:19:41.717,1.0,2.5,销售,是,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,21:22:13.218,1.0,2.5,销售,是,2022-03-08,1.89
102900011031582,青尖椒(份),辣椒类,21:24:54.490,1.0,2.5,销售,是,2022-03-09,1.89
102900011031582,青尖椒(份),辣椒类,11:03:53.498,1.0,2.5,销售,是,2022-03-10,1.89
102900011031582,青尖椒(份),辣椒类,11:10:02.085,1.0,3.5,销售,否,2022-03-10,1.89
102900011031582,青尖椒(份),辣椒类,15:13:16.596,1.0,2.5,销售,是,2022-03-11,1.88
102900011031582,青尖椒(份),辣椒类,21:11:37.280,1.0,2.5,销售,是,2022-03-11,1.88
102900011031582,青尖椒(份),辣椒类,21:18:35.398,1.0,2.5,销售,是,2022-03-11,1.88
102900011031582,青尖椒(份),辣椒类,09:40:45.592,1.0,3.5,销售,否,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,09:49:12.420,1.0,3.5,销售,否,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,10:01:53.170,1.0,2.5,销售,是,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,13:27:13.795,1.0,2.5,销售,是,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,21:16:26.186,1.0,2.5,销售,是,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,21:16:31.139,1.0,2.5,销售,是,2022-03-12,1.88
102900011031582,青尖椒(份),辣椒类,18:30:56.291,1.0,3.5,销售,否,2022-03-13,2.02
102900011031582,青尖椒(份),辣椒类,20:46:02.688,1.0,3.5,销售,否,2022-03-13,2.02
102900011031582,青尖椒(份),辣椒类,15:47:03.718,1.0,3.5,销售,否,2022-03-14,2.02
102900011031582,青尖椒(份),辣椒类,17:18:37.201,1.0,3.5,销售,否,2022-03-14,2.02
102900011031582,青尖椒(份),辣椒类,17:18:39.811,1.0,3.5,销售,否,2022-03-14,2.02
102900011031582,青尖椒(份),辣椒类,18:26:35.155,1.0,3.5,销售,否,2022-03-14,2.02
102900011031582,青尖椒(份),辣椒类,18:41:20.811,1.0,2.5,销售,是,2022-03-14,2.02
102900011031582,青尖椒(份),辣椒类,11:05:39.209,1.0,3.5,销售,否,2022-03-15,2.02
102900011031582,青尖椒(份),辣椒类,21:26:04.796,1.0,2.5,销售,是,2022-03-15,2.02
102900011031582,青尖椒(份),辣椒类,10:58:04.866,1.0,2.5,销售,是,2022-03-16,2.02
102900011031582,青尖椒(份),辣椒类,11:00:24.270,1.0,2.5,销售,是,2022-03-16,2.02
102900011031582,青尖椒(份),辣椒类,15:43:34.389,1.0,3.5,销售,否,2022-03-16,2.02
102900011031582,青尖椒(份),辣椒类,18:23:07.043,1.0,2.5,销售,是,2022-03-16,2.02
102900011031582,青尖椒(份),辣椒类,11:02:43.342,1.0,2.1,销售,是,2022-03-17,2.02
102900011031582,青尖椒(份),辣椒类,15:43:28.624,1.0,3.5,销售,否,2022-03-17,2.02
102900011031582,青尖椒(份),辣椒类,17:21:16.311,1.0,2.1,销售,是,2022-03-17,2.02
102900011031582,青尖椒(份),辣椒类,20:47:00.045,1.0,2.1,销售,是,2022-03-17,2.02
102900011031582,青尖椒(份),辣椒类,21:32:57.872,1.0,3.5,销售,否,2022-03-17,2.02
102900011031582,青尖椒(份),辣椒类,21:10:43.623,1.0,2.5,销售,是,2022-03-18,1.97
102900011031582,青尖椒(份),辣椒类,11:46:25.717,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,12:18:39.640,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,13:37:07.233,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,17:40:44.847,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,18:03:00.483,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,18:52:36.514,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,20:48:58.733,1.0,3.5,销售,否,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,20:50:45.858,1.0,2.5,销售,是,2022-03-19,1.94
102900011031582,青尖椒(份),辣椒类,10:26:17.592,1.0,3.5,销售,否,2022-03-20,2.03
102900011031582,青尖椒(份),辣椒类,19:43:21.399,1.0,3.9,销售,否,2022-03-21,2.02
102900011031582,青尖椒(份),辣椒类,09:58:23.170,1.0,3.9,销售,否,2022-03-22,2.02
102900011031582,青尖椒(份),辣椒类,16:16:26.691,1.0,3.9,销售,否,2022-03-22,2.02
102900011031582,青尖椒(份),辣椒类,18:02:03.889,1.0,3.9,销售,否,2022-03-22,2.02
102900011031582,青尖椒(份),辣椒类,18:10:54.639,1.0,3.9,销售,否,2022-03-22,2.02
102900011031582,青尖椒(份),辣椒类,21:29:24.248,1.0,3.9,销售,否,2022-03-22,2.02
102900011031582,青尖椒(份),辣椒类,10:02:19.545,1.0,4.9,销售,否,2022-03-23,2.02
102900011031582,青尖椒(份),辣椒类,16:22:42.114,1.0,4.9,销售,否,2022-03-23,2.02
