单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
102900011033920,黄心菜(2),花叶类,11:48:52.623,0.782,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,11:49:59.087,0.615,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,11:53:06.061,0.754,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,12:35:21.389,0.615,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,14:13:27.030,0.615,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,14:24:46.139,0.74,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,14:47:12.699,0.489,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,15:06:15.564,0.573,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,15:43:32.016,0.656,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,16:04:57.681,0.615,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,16:48:15.219,0.726,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,16:54:18.030,0.67,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,17:09:54.703,0.517,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,18:23:09.308,0.698,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,18:43:48.368,0.391,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,19:17:22.639,1.02,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,19:26:46.159,0.67,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,19:27:53.608,0.615,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,20:01:15.608,0.531,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,20:33:16.592,0.698,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,20:33:18.936,0.684,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,20:46:02.542,0.726,7.2,销售,否,2022-04-17,4.4
102900011033920,黄心菜(2),花叶类,13:53:45.639,0.404,9.2,销售,否,2022-04-19,4.4
102900011033920,黄心菜(2),花叶类,15:10:55.201,0.535,9.2,销售,否,2022-04-19,4.4
102900011033920,黄心菜(2),花叶类,17:28:18.795,0.633,9.2,销售,否,2022-04-19,4.4
102900011033920,黄心菜(2),花叶类,20:32:05.198,0.579,9.2,销售,否,2022-04-19,4.4
102900011033920,黄心菜(2),花叶类,15:23:12.504,0.426,9.2,销售,否,2022-04-20,4.41
102900011033920,黄心菜(2),花叶类,19:50:05.873,0.491,9.2,销售,否,2022-04-20,4.41
102900011033920,黄心菜(2),花叶类,09:34:33.610,0.557,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,09:46:51.670,0.393,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,12:26:31.936,0.448,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,15:29:20.358,0.448,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,17:48:40.016,0.415,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,18:31:32.762,0.393,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,20:11:11.248,0.677,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,20:44:45.427,0.349,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,20:58:21.420,0.513,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,21:17:19.498,0.448,9.2,销售,否,2022-04-21,4.98
102900011033920,黄心菜(2),花叶类,14:38:57.925,0.513,9.2,销售,否,2022-04-22,4.95
102900011033920,黄心菜(2),花叶类,14:38:58.159,0.404,9.2,销售,否,2022-04-22,4.95
102900011033920,黄心菜(2),花叶类,18:17:21.616,0.371,9.2,销售,否,2022-04-22,4.95
102900011033920,黄心菜(2),花叶类,20:16:36.574,0.328,9.2,销售,否,2022-04-22,4.95
102900011033920,黄心菜(2),花叶类,10:18:13.158,0.352,8.0,销售,否,2022-04-23,4.62
102900011033920,黄心菜(2),花叶类,13:49:04.201,0.477,8.0,销售,否,2022-04-23,4.62
102900011033920,黄心菜(2),花叶类,19:25:06.561,0.565,8.0,销售,否,2022-04-25,4.95
102900011033920,黄心菜(2),花叶类,20:09:48.983,1.055,8.0,销售,否,2022-04-25,4.95
102900011033920,黄心菜(2),花叶类,20:40:05.733,0.704,8.0,销售,否,2022-04-25,4.95
102900011033920,黄心菜(2),花叶类,21:28:20.420,9.598,3.9,销售,是,2022-05-01,4.65
102900011033920,黄心菜(2),花叶类,09:26:53.716,0.606,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,09:42:29.326,0.707,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:16:30.932,0.758,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:30:40.123,0.732,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:31:44.498,0.682,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:42:14.661,0.556,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:43:48.109,0.657,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:45:45.358,0.808,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,10:51:10.936,0.606,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,11:06:30.829,0.707,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,12:20:41.920,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,14:26:18.778,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,14:43:29.911,0.657,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,14:54:26.410,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,15:21:24.030,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,15:21:32.530,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,16:30:40.162,0.682,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,17:10:20.499,0.758,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,17:17:21.042,0.581,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,17:21:07.039,0.682,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,18:28:32.226,0.53,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,18:37:03.280,0.631,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,19:01:21.302,0.783,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,21:21:40.657,0.606,4.0,销售,否,2022-06-29,2.55
102900011033920,黄心菜(2),花叶类,14:35:47.841,0.505,4.0,销售,否,2022-06-30,2.54
102900011033920,黄心菜(2),花叶类,15:08:53.960,0.505,4.0,销售,否,2022-06-30,2.54
102900011033920,黄心菜(2),花叶类,09:29:00.613,0.682,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:38:14.113,0.581,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:41:44.389,0.808,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:43:16.514,0.505,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:43:54.498,0.505,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:45:53.826,0.606,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,09:55:18.139,0.682,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,10:13:45.458,0.455,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,10:36:57.608,0.606,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,10:46:08.988,0.556,4.0,销售,否,2022-07-02,2.56
102900011033920,黄心菜(2),花叶类,11:18:53.545,0.707,4.0,销售,否,2022-07-02,2.56
