单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
106956146480197,白玉菇(2),食用菌,15:59:37.086,1.0,3.5,销售,否,2020-07-12,2.07
106956146480197,白玉菇(2),食用菌,17:02:24.967,1.0,3.5,销售,否,2020-07-12,2.07
106956146480197,白玉菇(2),食用菌,17:02:34.498,1.0,3.5,销售,否,2020-07-12,2.07
106956146480197,白玉菇(2),食用菌,17:02:42.030,1.0,3.5,销售,否,2020-07-12,2.07
106956146480197,白玉菇(2),食用菌,15:00:40.451,1.0,3.5,销售,否,2020-07-14,2.04
106956146480197,白玉菇(2),食用菌,15:00:59.389,1.0,3.5,销售,否,2020-07-14,2.04
106956146480197,白玉菇(2),食用菌,19:04:27.545,1.0,3.5,销售,否,2020-07-14,2.04
106956146480197,白玉菇(2),食用菌,21:38:42.610,1.0,3.5,销售,否,2020-07-14,2.04
106956146480197,白玉菇(2),食用菌,14:52:59.282,1.0,3.5,销售,否,2020-07-15,2.05
106956146480197,白玉菇(2),食用菌,15:54:17.389,1.0,3.5,销售,否,2020-07-15,2.05
106956146480197,白玉菇(2),食用菌,16:51:52.758,1.0,3.5,销售,否,2020-07-15,2.05
106956146480197,白玉菇(2),食用菌,15:48:28.452,1.0,3.5,销售,否,2020-07-16,2.03
106956146480197,白玉菇(2),食用菌,16:23:48.655,1.0,3.5,销售,否,2020-07-16,2.03
106956146480197,白玉菇(2),食用菌,18:38:45.748,1.0,3.5,销售,否,2020-07-16,2.03
106956146480197,白玉菇(2),食用菌,18:49:59.260,1.0,3.5,销售,否,2020-07-16,2.03
106956146480197,白玉菇(2),食用菌,18:55:54.063,1.0,3.5,销售,否,2020-07-16,2.03
106956146480197,白玉菇(2),食用菌,10:47:14.889,1.0,3.5,销售,否,2020-07-17,2.03
106956146480197,白玉菇(2),食用菌,11:38:04.749,1.0,3.5,销售,否,2020-07-17,2.03
106956146480197,白玉菇(2),食用菌,12:22:15.326,1.0,3.5,销售,否,2020-07-17,2.03
106956146480197,白玉菇(2),食用菌,19:52:42.717,1.0,3.3,销售,是,2020-07-17,2.03
106956146480197,白玉菇(2),食用菌,09:24:15.406,1.0,3.1,销售,是,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,11:46:06.373,1.0,3.5,销售,否,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,11:46:20.967,1.0,3.5,销售,否,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,11:51:55.967,1.0,3.5,销售,否,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,12:07:51.201,1.0,3.5,销售,否,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,14:36:57.092,1.0,3.3,销售,是,2020-07-18,2.02
106956146480197,白玉菇(2),食用菌,10:52:38.295,1.0,3.5,销售,否,2020-07-19,2.05
106956146480197,白玉菇(2),食用菌,12:17:05.587,1.0,3.5,销售,否,2020-07-19,2.05
106956146480197,白玉菇(2),食用菌,14:40:39.170,1.0,3.5,销售,否,2020-07-19,2.05
106956146480197,白玉菇(2),食用菌,16:03:14.639,1.0,3.5,销售,否,2020-07-20,2.07
106956146480197,白玉菇(2),食用菌,16:03:31.483,1.0,3.5,销售,否,2020-07-20,2.07
106956146480197,白玉菇(2),食用菌,16:03:37.123,1.0,3.5,销售,否,2020-07-20,2.07
106956146480197,白玉菇(2),食用菌,17:47:09.139,1.0,3.5,销售,否,2020-07-20,2.07
106956146480197,白玉菇(2),食用菌,19:48:28.576,1.0,3.5,销售,否,2020-07-20,2.07
106956146480197,白玉菇(2),食用菌,09:50:46.015,1.0,3.5,销售,否,2020-07-21,2.07
106956146480197,白玉菇(2),食用菌,20:53:17.557,1.0,3.5,销售,否,2020-07-21,2.07
106956146480197,白玉菇(2),食用菌,09:34:58.733,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,11:05:23.306,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,11:26:26.616,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,12:52:19.766,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,12:52:19.820,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,17:18:51.618,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,17:45:15.326,1.0,3.5,销售,否,2020-07-22,2.08
106956146480197,白玉菇(2),食用菌,12:24:18.043,1.0,3.5,销售,否,2020-07-23,2.13
106956146480197,白玉菇(2),食用菌,16:14:07.104,1.0,3.5,销售,否,2020-07-23,2.13
106956146480197,白玉菇(2),食用菌,18:00:52.511,1.0,3.5,销售,否,2020-07-23,2.13
106956146480197,白玉菇(2),食用菌,18:12:24.748,1.0,3.5,销售,否,2020-07-23,2.13
106956146480197,白玉菇(2),食用菌,18:20:24.162,1.0,3.5,销售,否,2020-07-23,2.13
106956146480197,白玉菇(2),食用菌,09:47:26.351,1.0,3.5,销售,否,2020-07-24,2.07
106956146480197,白玉菇(2),食用菌,10:04:40.744,1.0,3.5,销售,否,2020-07-24,2.07
106956146480197,白玉菇(2),食用菌,10:37:32.476,1.0,3.5,销售,否,2020-07-24,2.07
106956146480197,白玉菇(2),食用菌,12:11:52.414,1.0,3.5,销售,否,2020-07-24,2.07
106956146480197,白玉菇(2),食用菌,16:39:52.632,1.0,3.5,销售,否,2020-07-24,2.07
106956146480197,白玉菇(2),食用菌,09:37:27.967,1.0,3.5,销售,否,2020-07-25,2.07
106956146480197,白玉菇(2),食用菌,11:29:59.901,1.0,3.5,销售,否,2020-07-25,2.07
106956146480197,白玉菇(2),食用菌,11:44:13.108,1.0,3.5,销售,否,2020-07-25,2.07
106956146480197,白玉菇(2),食用菌,14:16:41.657,1.0,3.5,销售,否,2020-07-25,2.07
106956146480197,白玉菇(2),食用菌,16:37:42.135,1.0,3.5,销售,否,2020-07-25,2.07
106956146480197,白玉菇(2),食用菌,09:36:45.585,1.0,3.5,销售,否,2020-07-26,2.05
106956146480197,白玉菇(2),食用菌,10:39:02.858,1.0,3.5,销售,否,2020-07-26,2.05
106956146480197,白玉菇(2),食用菌,11:13:38.030,1.0,3.5,销售,否,2020-07-26,2.05
106956146480197,白玉菇(2),食用菌,11:17:10.060,1.0,3.5,销售,否,2020-07-26,2.05
106956146480197,白玉菇(2),食用菌,11:17:10.114,1.0,3.5,销售,否,2020-07-26,2.05
106956146480197,白玉菇(2),食用菌,10:06:30.795,1.0,3.5,销售,是,2020-07-27,2.01
106956146480197,白玉菇(2),食用菌,10:17:14.655,1.0,3.5,销售,否,2020-07-27,2.01
106956146480197,白玉菇(2),食用菌,11:37:31.405,1.0,3.0,销售,是,2020-07-27,2.01
